['43.664', '61.27916', '-46.25293', '150.2514', '0.3833199', '76.5563', '59.54005', '43.851', '910', '30']
['43.68', '61.27916', '-46.25289', '150.2514', '0.3833199', '76.5563', '59.5401', '43.851', '910', '30']
['43.696', '61.27916', '-46.25291', '150.2515', '0.3833199', '76.5563', '59.5401', '43.851', '910', '30']
['43.712', '61.27916', '-46.25289', '150.2515', '0.3833199', '76.55637', '59.54021', '43.851', '910', '30']
['43.728', '61.27916', '-46.25291', '150.2514', '0.3833199', '76.55637', '59.5401', '43.851', '910', '30']
['43.744', '61.27916', '-46.25291', '150.2514', '0.3833199', '76.55637', '59.54005', '43.851', '910', '30']
['43.76', '61.27916', '-46.25288', '150.2514', '0.3833199', '76.5563', '59.54021', '43.851', '910', '30']
['43.776', '61.27916', '-46.25288', '150.2514', '0.3832855', '76.5563', '59.5401', '43.851', '910', '30']
['43.792', '61.27916', '-46.25288', '150.2514', '0.3833199', '76.5563', '59.5401', '43.851', '910', '30']
['43.808', '61.27916', '-46.25291', '150.2514', '0.3833199', '76.5563', '59.54016', '43.851', '910', '30']
['43.824', '61.27916', '-46.25288', '150.2514', '0.3832855', '76.5563', '59.54016', '43.851', '910', '30']
['43.84', '61.27916', '-46.25291', '150.2514', '0.3833199', '76.5563', '59.54021', '43.851', '910', '30']
['43.856', '61.27916', '-46.25293', '150.2514', '0.3832855', '76.5563', '59.54016', '44.16', '910', '40']
['43.872', '61.2792', '-46.25135', '150.2361', '0.3833199', '76.57196', '59.54012', '44.16', '910', '40']
['43.888', '61.2788', '-46.22958', '150.0274', '0.3831825', '76.77171', '59.5373', '44.16', '910', '40']
['43.904', '61.2776', '-46.15499', '149.3322', '0.3828735', '77.40884', '59.53247', '44.16', '910', '40']
['43.92', '61.27502', '-45.99328', '148.0047', '0.3821869', '78.57394', '59.53355', '44.16', '910', '40']
['43.936', '61.27005', '-45.68034', '145.9475', '0.3807449', '80.31493', '59.53962', '44.16', '910', '40']
['43.952', '61.2631', '-45.10777', '142.992', '0.3794746', '82.70171', '59.54948', '44.16', '910', '40']
['43.968', '61.25398', '-44.15141', '138.9839', '0.3776207', '85.71114', '59.5633', '44.16', '910', '40']
['43.984', '61.24588', '-42.8537', '134.4372', '0.3759727', '88.91064', '59.57593', '44.16', '910', '40']
['44', '61.23888', '-41.35994', '129.9554', '0.3752861', '91.87317', '59.59227', '44.16', '910', '40']
['44.016', '61.23278', '-39.83027', '125.8667', '0.3749084', '94.42708', '59.60702', '44.16', '910', '40']
['44.032', '61.2292', '-38.5', '122.5664', '0.3752174', '96.38525', '59.61884', '44.16', '910', '40']
['44.048', '61.22748', '-37.67813', '120.6307', '0.3750801', '97.49556', '59.6261', '44.16', '910', '40']
['44.064', '61.22663', '-37.45953', '120.1568', '0.3750114', '97.80427', '59.6288', '44.16', '910', '40']
['44.08', '61.2266', '-37.45014', '120.1403', '0.3750458', '97.85303', '59.62972', '44.16', '910', '40']
['44.096', '61.2266', '-37.4529', '120.145', '0.3750114', '97.87294', '59.63024', '44.16', '910', '40']
['44.112', '61.22653', '-37.45161', '120.152', '0.3750801', '97.87939', '59.63071', '44.16', '910', '40']
['44.128', '61.22663', '-37.45282', '120.1513', '0.3750801', '97.88036', '59.631', '44.16', '910', '40']
['44.144', '61.22663', '-37.45473', '120.149', '0.3751488', '97.87994', '59.63113', '44.16', '910', '40']
['44.16', '61.22663', '-37.45352', '120.1498', '0.3752518', '97.87884', '59.63112', '44.16', '910', '40']
['44.176', '61.2267', '-37.4537', '120.1484', '0.3752861', '97.87775', '59.63116', '44.895', '920', '10']
['44.192', '61.23058', '-37.46318', '120.1525', '0.3752861', '97.87507', '59.6228', '44.895', '920', '10']
['44.208', '61.28514', '-37.54727', '120.264', '0.3744965', '97.85001', '59.45823', '44.895', '920', '10']
['44.224', '61.46478', '-37.82715', '120.624', '0.3703766', '97.76459', '58.8774', '44.895', '920', '10']
['44.24', '61.79829', '-38.3404', '121.2731', '0.3636131', '97.61215', '57.80255', '44.895', '920', '10']
['44.256', '62.2857', '-39.08325', '122.2179', '0.3519402', '97.39188', '56.24301', '44.895', '920', '10']
['44.272', '62.9187', '-40.0529', '123.4613', '0.335598', '97.09813', '54.1992', '44.895', '920', '10']
['44.288', '63.70204', '-41.25572', '124.9926', '0.3131103', '96.75021', '51.67517', '44.895', '920', '10']
['44.304', '64.63727', '-42.68791', '126.8165', '0.290451', '96.33238', '48.6746', '44.895', '920', '10']
['44.32', '65.71945', '-44.34682', '128.9366', '0.2612343', '95.84418', '45.19601', '44.895', '920', '10']
['44.336', '66.95041', '-46.2367', '131.3475', '0.2300606', '95.29259', '41.24196', '44.895', '920', '10']
['44.352', '68.33193', '-48.35705', '134.05', '0.1931877', '94.67104', '36.8125', '44.895', '920', '10']
['44.368', '69.85993', '-50.69976', '137.0394', '0.1561089', '93.98659', '31.91882', '44.895', '920', '10']
['44.384', '71.49889', '-53.21546', '140.2465', '0.1148071', '93.25621', '26.66349', '44.895', '920', '10']
['44.4', '73.1721', '-55.78319', '143.5166', '0.06873321', '92.50529', '21.30533', '44.895', '920', '10']
['44.416', '74.8445', '-58.35086', '146.7908', '0.03144836', '91.75232', '15.94565', '44.895', '920', '10']
['44.432', '76.51456', '-60.91589', '150.0694', '-0.01994705', '91.00223', '10.58691', '44.895', '920', '10']
['44.448', '78.18764', '-63.48334', '153.3405', '-0.05654526', '90.24664', '5.22667', '44.895', '920', '10']
['44.464', '79.85406', '-66.04859', '156.6111', '-0.1055717', '89.49655', '-0.1124623', '44.895', '920', '10']
['44.48', '81.45463', '-68.58369', '159.8408', '-0.141552', '88.77434', '-5.206931', '44.895', '920', '10']
['44.496', '82.83588', '-71.04759', '162.9268', '-0.1800728', '88.10142', '-9.44582', '44.895', '920', '10']
['44.512', '83.926', '-73.42009', '165.8528', '-0.215332', '87.51015', '-12.5893', '44.895', '920', '10']
['44.528', '84.71887', '-75.70206', '168.611', '-0.2420425', '87.0019', '-14.60909', '44.895', '920', '10']
['44.544', '85.22095', '-77.89696', '171.1983', '-0.2699203', '86.57886', '-15.50921', '44.895', '920', '10']
['44.56', '85.42879', '-80.00205', '173.6201', '-0.292305', '86.2308', '-15.32504', '44.895', '920', '10']
['44.576', '85.34344', '-82.01645', '175.876', '-0.3103981', '85.96115', '-13.98855', '44.895', '920', '10']
['44.592', '84.96455', '-83.94241', '177.9627', '-0.3210068', '85.77603', '-11.50749', '44.895', '920', '10']
['44.608', '84.28903', '-85.77855', '179.8844', '-0.3280792', '85.67537', '-7.897177', '44.895', '920', '10']
['44.624', '83.31619', '-87.52544', '181.639', '-0.3316154', '85.6525', '-3.156378', '44.895', '920', '10']
['44.64', '82.05524', '-89.18437', '183.2253', '-0.3314781', '85.68876', '2.692537', '44.895', '920', '10']
['44.656', '80.57243', '-90.7452', '184.6504', '-0.3298302', '85.79471', '9.373305', '44.895', '920', '10']
['44.672', '79.12477', '-92.15815', '185.9162', '-0.3288002', '85.92558', '15.81528', '44.895', '920', '10']
['44.688', '77.88689', '-93.35879', '186.9905', '-0.3254356', '86.05069', '21.31639', '44.895', '920', '10']
['44.704', '76.88651', '-94.32735', '187.8622', '-0.3205261', '86.15513', '25.75166', '44.895', '920', '10']
['44.72', '76.12056', '-95.06684', '188.5256', '-0.3161659', '86.23485', '29.12653', '44.895', '920', '10']
['44.736', '75.59294', '-95.57797', '188.9809', '-0.3117371', '86.29314', '31.44955', '44.895', '920', '10']
['44.752', '75.29961', '-95.85999', '189.2383', '-0.3074455', '86.32892', '32.74108', '44.895', '920', '10']
['44.768', '75.20739', '-95.94695', '189.3159', '-0.3043213', '86.3443', '33.13859', '44.895', '920', '10']
['44.784', '75.19757', '-95.95524', '189.3246', '-0.3010254', '86.34705', '33.18672', '44.895', '920', '10']
['44.8', '75.19709', '-95.9547', '189.3251', '-0.2991714', '86.34773', '33.19202', '44.895', '920', '10']
['44.816', '75.19599', '-95.95579', '189.3243', '-0.2986565', '86.3489', '33.20159', '44.895', '920', '10']
['44.832', '75.19647', '-95.95585', '189.3248', '-0.2984161', '86.34904', '33.21163', '44.895', '920', '10']
['44.848', '75.19633', '-95.95601', '189.3252', '-0.2983818', '86.34904', '33.22031', '44.895', '920', '10']
['44.864', '75.19633', '-95.95711', '189.3247', '-0.2986908', '86.3489', '33.22691', '44.895', '920', '10']
['44.88', '75.19695', '-95.957', '189.3251', '-0.2987938', '86.34869', '33.23115', '44.895', '920', '10']
['44.896', '75.19675', '-95.95717', '189.3249', '-0.2990684', '86.34856', '33.23412', '45.295', '920', '20']
['44.912', '75.19688', '-95.95772', '189.3246', '-0.2994118', '86.34842', '33.23572', '45.295', '920', '20']
['44.928', '75.19723', '-95.96195', '189.3454', '-0.2995491', '86.33757', '33.23645', '45.295', '920', '20']
['44.944', '75.19654', '-96.01084', '189.5694', '-0.2998581', '86.15547', '33.23999', '45.295', '920', '20']
['44.96', '75.19537', '-96.15937', '190.2969', '-0.3003387', '85.56193', '33.25093', '45.295', '920', '20']
['44.976', '75.19125', '-96.40761', '191.6071', '-0.3006477', '84.49503', '33.25732', '45.295', '920', '20']
['44.992', '75.18343', '-96.72978', '193.4622', '-0.301403', '82.96051', '33.25774', '45.295', '920', '20']
['45.008', '75.17464', '-97.08134', '195.8178', '-0.3025017', '80.96168', '33.25634', '45.295', '920', '20']
['45.024', '75.16276', '-97.40538', '198.6159', '-0.304184', '78.49395', '33.25395', '45.295', '920', '20']
['45.04', '75.14827', '-97.63324', '201.7893', '-0.3072739', '75.54721', '33.25185', '45.295', '920', '20']
['45.056', '75.13261', '-97.68087', '205.2691', '-0.3108788', '72.11082', '33.25047', '45.295', '920', '20']
['45.072', '75.11455', '-97.45065', '208.9362', '-0.3189125', '68.2378', '33.25047', '45.295', '920', '20']
['45.088', '75.09567', '-96.90732', '212.4009', '-0.3274956', '64.26226', '33.25244', '45.295', '920', '20']
['45.104', '75.07933', '-96.13174', '215.3196', '-0.3404732', '60.59564', '33.25646', '45.295', '920', '20']
['45.12', '75.06477', '-95.23624', '217.6589', '-0.3518372', '57.36367', '33.26422', '45.295', '920', '20']
['45.136', '75.05228', '-94.30504', '219.5016', '-0.3651924', '54.58355', '33.27526', '45.295', '920', '20']
['45.152', '75.04266', '-93.42789', '220.912', '-0.3768997', '52.28394', '33.2853', '45.295', '920', '20']
['45.168', '75.03456', '-92.67253', '221.952', '-0.388401', '50.4842', '33.29599', '45.295', '920', '20']
['45.184', '75.02962', '-92.09536', '222.6594', '-0.3960915', '49.18723', '33.30475', '45.295', '920', '20']
['45.2', '75.02618', '-91.73847', '223.0652', '-0.4011726', '48.41252', '33.30952', '45.295', '920', '20']
['45.216', '75.02488', '-91.60438', '223.2134', '-0.4033356', '48.11191', '33.31151', '45.295', '920', '20']
['45.232', '75.02495', '-91.58785', '223.2274', '-0.4043655', '48.04768', '33.31189', '45.295', '920', '20']
['45.248', '75.02467', '-91.58856', '223.2271', '-0.4046402', '48.03896', '33.31156', '45.295', '920', '20']
['45.264', '75.02481', '-91.58818', '223.2299', '-0.4047089', '48.03817', '33.31137', '45.295', '920', '20']
['45.28', '75.02467', '-91.5884', '223.2313', '-0.4046402', '48.03865', '33.31129', '45.295', '920', '20']
['45.296', '75.02467', '-91.58763', '223.2348', '-0.4046402', '48.03944', '33.31115', '45.995', '920', '30']
['45.312', '75.02481', '-91.58741', '223.2369', '-0.4044342', '48.04077', '33.31094', '45.995', '920', '30']
['45.328', '75.02467', '-91.58708', '223.2394', '-0.4043999', '48.04249', '33.31071', '45.995', '920', '30']
['45.344', '75.02481', '-91.58653', '223.2404', '-0.4041595', '48.04428', '33.31059', '45.995', '920', '30']
['45.36', '75.02481', '-91.58631', '223.2411', '-0.4040222', '48.04678', '33.31038', '45.995', '920', '30']
['45.376', '75.02481', '-91.58598', '223.2416', '-0.4039192', '48.04939', '33.31012', '45.995', '920', '30']
['45.392', '75.02481', '-91.58576', '223.2418', '-0.4037819', '48.05156', '33.31004', '45.995', '920', '30']
['45.408', '75.02481', '-91.58565', '223.2419', '-0.4036789', '48.05372', '33.30996', '45.995', '920', '30']
['45.424', '75.02481', '-91.58554', '223.242', '-0.4034386', '48.05495', '33.30986', '45.995', '920', '30']
['45.44', '75.02481', '-91.58549', '223.242', '-0.4033699', '48.05598', '33.30982', '45.995', '920', '30']
['45.456', '75.02488', '-91.58543', '223.2419', '-0.4033356', '48.0566', '33.30963', '45.995', '920', '30']
['45.472', '75.02495', '-91.58543', '223.242', '-0.4033012', '48.05691', '33.30967', '45.995', '920', '30']
['45.488', '75.02488', '-91.58543', '223.2419', '-0.4032669', '48.05698', '33.30962', '45.995', '920', '30']
['45.504', '75.02495', '-91.58543', '223.2419', '-0.4032326', '48.05705', '33.3095', '45.995', '920', '30']
['45.52', '75.02495', '-91.58543', '223.2419', '-0.4031982', '48.05712', '33.30945', '45.995', '920', '30']
['45.536', '75.02495', '-91.58543', '223.2418', '-0.4030609', '48.05712', '33.30945', '45.995', '920', '30']
['45.552', '75.02495', '-91.58543', '223.2418', '-0.4030609', '48.05708', '33.30934', '45.995', '920', '30']
['45.568', '75.02495', '-91.58543', '223.2418', '-0.4028892', '48.05712', '33.30934', '45.995', '920', '30']
['45.584', '75.02495', '-91.58543', '223.2418', '-0.4028206', '48.05708', '33.30928', '45.995', '920', '30']
['45.6', '75.02502', '-91.58543', '223.2417', '-0.4028892', '48.05705', '33.30923', '45.995', '920', '30']
['45.616', '75.02502', '-91.58543', '223.2416', '-0.4028892', '48.05695', '33.30923', '45.995', '920', '30']
['45.632', '75.02502', '-91.58549', '223.2416', '-0.4028549', '48.05698', '33.3094', '45.995', '920', '30']
['45.648', '75.02508', '-91.58549', '223.2416', '-0.4028549', '48.05698', '33.3094', '45.995', '920', '30']
['45.664', '75.02495', '-91.58554', '223.2416', '-0.4028892', '48.05698', '33.30934', '45.995', '920', '30']
['45.68', '75.02508', '-91.58543', '223.2416', '-0.4028549', '48.05691', '33.3094', '45.995', '920', '30']
['45.696', '75.02502', '-91.58554', '223.2415', '-0.4028549', '48.05684', '33.30935', '45.995', '920', '30']
['45.712', '75.02508', '-91.58554', '223.2415', '-0.4028549', '48.05684', '33.3094', '45.995', '920', '30']
['45.728', '75.02502', '-91.58554', '223.2415', '-0.4028892', '48.05681', '33.30935', '45.995', '920', '30']
['45.744', '75.02508', '-91.58554', '223.2415', '-0.4028549', '48.05677', '33.3093', '45.995', '920', '30']
['45.76', '75.02508', '-91.58554', '223.2415', '-0.4028549', '48.05681', '33.3094', '45.995', '920', '30']
['45.776', '75.02502', '-91.58554', '223.2414', '-0.4028549', '48.05674', '33.3093', '45.995', '920', '30']
['45.792', '75.02508', '-91.58549', '223.2415', '-0.4028549', '48.05667', '33.3093', '45.995', '920', '30']
['45.808', '75.02508', '-91.58554', '223.2415', '-0.4028892', '48.05664', '33.30936', '45.995', '920', '30']
['45.824', '75.02508', '-91.58549', '223.2414', '-0.4028549', '48.0566', '33.30936', '45.995', '920', '30']
['45.84', '75.02508', '-91.58554', '223.2414', '-0.4028549', '48.0566', '33.3093', '45.995', '920', '30']
['45.856', '75.02508', '-91.58554', '223.2414', '-0.4028892', '48.05664', '33.30941', '45.995', '920', '30']
['45.872', '75.02508', '-91.58554', '223.2414', '-0.4028892', '48.05664', '33.30941', '45.995', '920', '30']
['45.888', '75.02508', '-91.58554', '223.2414', '-0.4028892', '48.05664', '33.30936', '45.995', '920', '30']
['45.904', '75.02508', '-91.58554', '223.2414', '-0.4029236', '48.0566', '33.30941', '45.995', '920', '30']
['45.92', '75.02508', '-91.58554', '223.2414', '-0.4028892', '48.0566', '33.30941', '45.995', '920', '30']
['45.936', '75.02508', '-91.58554', '223.2414', '-0.4028549', '48.05664', '33.30947', '45.995', '920', '30']
['45.952', '75.02508', '-91.58554', '223.2414', '-0.4028549', '48.05657', '33.30952', '45.995', '920', '30']
['45.968', '75.02508', '-91.58554', '223.2413', '-0.4028549', '48.0565', '33.30947', '45.995', '920', '30']
['45.984', '75.02508', '-91.58554', '223.2414', '-0.4028549', '48.05653', '33.30947', '45.995', '920', '30']
['46', '75.02508', '-91.58554', '223.2414', '-0.4028892', '48.05643', '33.30947', '46.464', '920', '40']
['46.016', '75.02508', '-91.59373', '223.2352', '-0.4027519', '48.07209', '33.30922', '46.464', '920', '40']
['46.032', '75.0255', '-91.68728', '223.1381', '-0.4020653', '48.28495', '33.30464', '46.464', '920', '40']
['46.048', '75.02694', '-91.9894', '222.8015', '-0.399868', '48.94042', '33.2917', '46.464', '920', '40']
['46.064', '75.03092', '-92.5229', '222.1561', '-0.3952332', '50.11087', '33.28286', '46.464', '920', '40']
['46.08', '75.03786', '-93.24409', '221.1868', '-0.3881264', '51.79642', '33.2765', '46.464', '920', '40']
['46.096', '75.04719', '-94.10169', '219.852', '-0.377861', '53.98314', '33.27124', '46.464', '920', '40']
['46.112', '75.0599', '-95.02904', '218.0978', '-0.3646431', '56.65697', '33.26672', '46.464', '920', '40']
['46.128', '75.07308', '-95.9403', '215.8702', '-0.3521805', '59.79227', '33.26027', '46.464', '920', '40']
['46.144', '75.09018', '-96.74934', '213.0893', '-0.3382759', '63.37254', '33.25532', '46.464', '920', '40']
['46.16', '75.10803', '-97.35298', '209.7304', '-0.3284569', '67.31543', '33.25023', '46.464', '920', '40']
['46.176', '75.12698', '-97.65774', '206.0643', '-0.3201141', '71.2495', '33.24465', '46.464', '920', '40']
['46.192', '75.14333', '-97.67318', '202.5141', '-0.3123207', '74.78078', '33.24252', '46.464', '920', '40']
['46.208', '75.15768', '-97.47575', '199.2721', '-0.3088188', '77.83367', '33.23922', '46.464', '920', '40']
['46.224', '75.1699', '-97.16566', '196.3914', '-0.3050423', '80.40893', '33.23784', '46.464', '920', '40']
['46.24', '75.17972', '-96.81284', '193.9459', '-0.3033943', '82.51721', '33.23629', '46.464', '920', '40']
['46.256', '75.1872', '-96.47638', '191.9852', '-0.3020554', '84.15733', '33.23439', '46.464', '920', '40']
['46.272', '75.19311', '-96.20595', '190.5563', '-0.3010941', '85.32902', '33.23319', '46.464', '920', '40']
['46.288', '75.19627', '-96.03303', '189.696', '-0.3007507', '86.02762', '33.23138', '46.464', '920', '40']
['46.304', '75.19764', '-95.96513', '189.3807', '-0.3005791', '86.30317', '33.23104', '46.464', '920', '40']
['46.32', '75.19798', '-95.95448', '189.3383', '-0.3004417', '86.35721', '33.2311', '46.464', '920', '40']
['46.336', '75.19805', '-95.95448', '189.339', '-0.3003731', '86.36545', '33.23129', '46.464', '920', '40']
['46.352', '75.19826', '-95.95464', '189.3382', '-0.3003731', '86.36668', '33.23157', '46.464', '920', '40']
['46.368', '75.19833', '-95.95508', '189.3366', '-0.3004074', '86.36641', '33.2318', '46.464', '920', '40']
['46.384', '75.19826', '-95.95524', '189.3339', '-0.3004417', '86.36538', '33.23212', '46.464', '920', '40']
['46.4', '75.19839', '-95.95563', '189.3309', '-0.3004417', '86.36394', '33.23244', '46.464', '920', '40']
['46.416', '75.19833', '-95.95623', '189.3278', '-0.3005104', '86.36215', '33.23257', '46.464', '920', '40']
['46.432', '75.19826', '-95.9564', '189.3266', '-0.3005791', '86.35968', '33.2326', '46.464', '920', '40']
['46.448', '75.19826', '-95.95678', '189.3254', '-0.3006821', '86.35707', '33.23276', '46.464', '920', '40']
['46.464', '75.19826', '-95.95722', '189.3243', '-0.3006821', '86.35309', '33.23285', '46.464', '920', '40']
['46.48', '75.19826', '-95.95722', '189.3241', '-0.3006821', '86.34883', '33.23323', '47.12', '1010', '10']
['46.496', '75.20732', '-95.95041', '189.3159', '-0.3007164', '86.34526', '33.21079', '47.12', '1010', '10']
['46.512', '75.29864', '-95.86444', '189.2365', '-0.3012314', '86.33702', '32.81905', '47.12', '1010', '10']
['46.528', '75.58951', '-95.58363', '188.9821', '-0.3023987', '86.31079', '31.52332', '47.12', '1010', '10']
['46.544', '76.11836', '-95.07194', '188.5272', '-0.3037033', '86.2608', '29.15736', '47.12', '1010', '10']
['46.56', '76.88342', '-94.33031', '187.8641', '-0.3057289', '86.18829', '25.72455', '47.12', '1010', '10']
['46.576', '77.88538', '-93.36016', '186.9951', '-0.3089561', '86.09299', '21.23955', '47.12', '1010', '10']
['46.592', '79.1245', '-92.15925', '185.9228', '-0.3132477', '85.9698', '15.70365', '47.12', '1010', '10']
['46.608', '80.57126', '-90.74218', '184.6512', '-0.3182259', '85.83165', '9.238545', '47.12', '1010', '10']
['46.624', '82.0426', '-89.17789', '183.2211', '-0.3224487', '85.71334', '2.608229', '47.12', '1010', '10']
['46.64', '83.29669', '-87.51412', '181.6289', '-0.3237534', '85.66081', '-3.177124', '47.12', '1010', '10']
['46.656', '84.25731', '-85.76207', '179.8664', '-0.323719', '85.67029', '-7.838429', '47.12', '1010', '10']
['46.672', '84.92555', '-83.91873', '177.9369', '-0.3210068', '85.7623', '-11.37679', '47.12', '1010', '10']
['46.688', '85.30204', '-81.9847', '175.8372', '-0.3141746', '85.93657', '-13.7963', '47.12', '1010', '10']
['46.704', '85.3843', '-79.96157', '173.5673', '-0.3018837', '86.20766', '-15.10604', '47.12', '1010', '10']
['46.72', '85.17522', '-77.84725', '171.1335', '-0.281868', '86.56251', '-15.33248', '47.12', '1010', '10']
['46.736', '84.67232', '-75.64273', '168.5319', '-0.2532349', '87.0008', '-14.44502', '47.12', '1010', '10']
['46.752', '83.87244', '-73.34862', '165.7613', '-0.2202759', '87.52286', '-12.41504', '47.12', '1010', '10']
['46.768', '82.77663', '-70.96239', '162.8201', '-0.1840553', '88.1212', '-9.245072', '47.12', '1010', '10']
['46.784', '81.39592', '-68.48805', '159.7165', '-0.1454658', '88.79198', '-4.976495', '47.12', '1010', '10']
['46.8', '79.79281', '-65.94301', '156.4831', '-0.1050911', '89.52354', '0.1348717', '47.12', '1010', '10']
['46.816', '78.11815', '-63.37595', '153.2086', '-0.06203842', '90.27479', '5.488517', '47.12', '1010', '10']
['46.832', '76.44452', '-60.80795', '149.9365', '-0.02166367', '91.02777', '10.85226', '47.12', '1010', '10']
['46.848', '74.77439', '-58.24176', '146.6581', '0.02592087', '91.77745', '16.2125', '47.12', '1010', '10']
['46.864', '73.09911', '-55.673', '143.3861', '0.06619263', '92.53159', '21.569', '47.12', '1010', '10']
['46.88', '71.42802', '-53.11145', '140.1156', '0.1118889', '93.28258', '26.91387', '47.12', '1010', '10']
['46.896', '69.79381', '-50.60034', '136.9135', '0.1539459', '94.0133', '32.14897', '47.12', '1010', '10']
['46.912', '68.26945', '-48.26245', '133.938', '0.1934967', '94.69954', '37.01968', '47.12', '1010', '10']
['46.928', '66.89239', '-46.15399', '131.2455', '0.227211', '95.31807', '41.42068', '47.12', '1010', '10']
['46.944', '65.67023', '-44.27678', '128.8463', '0.2590713', '95.87164', '45.3411', '47.12', '1010', '10']
['46.96', '64.59727', '-42.6269', '126.7438', '0.2869835', '96.35525', '48.78948', '47.12', '1010', '10']
['46.976', '63.66869', '-41.20612', '124.9319', '0.3117714', '96.76923', '51.75916', '47.12', '1010', '10']
['46.992', '62.89232', '-40.01734', '123.4101', '0.3308601', '97.11461', '54.2445', '47.12', '1010', '10']
['47.008', '62.26967', '-39.05617', '122.1843', '0.3497429', '97.39984', '56.2543', '47.12', '1010', '10']
['47.024', '61.79152', '-38.32339', '121.2516', '0.3608322', '97.61366', '57.78706', '47.12', '1010', '10']
['47.04', '61.46316', '-37.82164', '120.6085', '0.3695526', '97.76198', '58.84152', '47.12', '1010', '10']
['47.056', '61.28545', '-37.54661', '120.2572', '0.3743248', '97.84424', '59.42093', '47.12', '1010', '10']
['47.072', '61.23327', '-37.46456', '120.1549', '0.3769684', '97.87115', '59.59526', '47.12', '1010', '10']
['47.088', '61.22961', '-37.4582', '120.1411', '0.378582', '97.87541', '59.61652', '47.12', '1010', '10']
['47.104', '61.22998', '-37.45822', '120.1399', '0.3796463', '97.87569', '59.62036', '47.12', '1010', '10']
['47.12', '61.22867', '-37.45586', '120.1411', '0.3796806', '97.87521', '59.62395', '47.12', '1010', '10']
['47.136', '61.22818', '-37.45584', '120.1402', '0.3795433', '97.87472', '59.62655', '47.423', '1010', '20']
['47.152', '61.22845', '-37.49191', '120.2168', '0.379303', '97.83085', '59.6283', '47.423', '1010', '20']
['47.168', '61.22792', '-37.83838', '121.0232', '0.3787537', '97.34367', '59.63745', '47.423', '1010', '20']
['47.184', '61.22859', '-38.81448', '123.3606', '0.3777237', '95.97629', '59.64313', '47.423', '1010', '20']
['47.2', '61.23158', '-40.23155', '126.9278', '0.3770027', '93.82791', '59.63828', '47.423', '1010', '20']
['47.216', '61.2363', '-41.7684', '131.1657', '0.3759384', '91.14519', '59.62578', '47.423', '1010', '20']
['47.232', '61.24287', '-43.22469', '135.7003', '0.3752174', '88.08632', '59.607', '47.423', '1010', '20']
['47.248', '61.25195', '-44.45649', '140.1838', '0.3751144', '84.87213', '59.58724', '47.423', '1010', '20']
['47.264', '61.26045', '-45.29422', '143.9077', '0.3754578', '82.02681', '59.57084', '47.423', '1010', '20']
['47.28', '61.26708', '-45.77734', '146.6069', '0.3766937', '79.82872', '59.55768', '47.423', '1010', '20']
['47.296', '61.27294', '-46.04444', '148.4392', '0.3777237', '78.25204', '59.54897', '47.423', '1010', '20']
['47.312', '61.27653', '-46.17935', '149.576', '0.3789253', '77.23588', '59.54269', '47.423', '1010', '20']
['47.328', '61.27818', '-46.23169', '150.1266', '0.3797836', '76.71753', '59.53966', '47.423', '1010', '20']
['47.344', '61.27889', '-46.24837', '150.2417', '0.3805389', '76.57814', '59.53863', '47.423', '1010', '20']
['47.36', '61.2793', '-46.2556', '150.2382', '0.3809166', '76.55514', '59.53784', '47.423', '1010', '20']
['47.376', '61.27939', '-46.25481', '150.2395', '0.3816719', '76.54532', '59.53755', '47.423', '1010', '20']
['47.392', '61.2794', '-46.25454', '150.2407', '0.3823585', '76.54298', '59.53742', '47.423', '1010', '20']
['47.408', '61.27955', '-46.25667', '150.2395', '0.3829422', '76.54353', '59.53729', '47.423', '1010', '20']
['47.424', '61.27939', '-46.25528', '150.243', '0.3832512', '76.54449', '59.53736', '48.123', '1010', '30']
['47.44', '61.27951', '-46.25417', '150.247', '0.3834915', '76.54594', '59.53742', '48.123', '1010', '30']
['47.456', '61.27951', '-46.25513', '150.2467', '0.3835945', '76.54765', '59.53746', '48.123', '1010', '30']
['47.472', '61.2794', '-46.25426', '150.249', '0.3836288', '76.54903', '59.53758', '48.123', '1010', '30']
['47.488', '61.27947', '-46.25326', '150.2514', '0.3837318', '76.5504', '59.53763', '48.123', '1010', '30']
['47.504', '61.27951', '-46.25389', '150.2509', '0.3837662', '76.55205', '59.53768', '48.123', '1010', '30']
['47.52', '61.27928', '-46.25344', '150.2516', '0.3838348', '76.55328', '59.53785', '48.123', '1010', '30']
['47.536', '61.27949', '-46.25285', '150.2525', '0.3838005', '76.55438', '59.53792', '48.123', '1010', '30']
['47.552', '61.27947', '-46.25332', '150.2518', '0.3838005', '76.55507', '59.53795', '48.123', '1010', '30']
['47.568', '61.2793', '-46.25305', '150.2521', '0.3837662', '76.55576', '59.5382', '48.123', '1010', '30']
['47.584', '61.27937', '-46.25274', '150.2522', '0.3837662', '76.55617', '59.53819', '48.123', '1010', '30']
['47.6', '61.27944', '-46.25313', '150.2517', '0.3837662', '76.55644', '59.53829', '48.123', '1010', '30']
['47.616', '61.27927', '-46.25291', '150.2519', '0.3836975', '76.55665', '59.53844', '48.123', '1010', '30']
['47.632', '61.2793', '-46.25277', '150.252', '0.3836632', '76.55679', '59.53855', '48.123', '1010', '30']
['47.648', '61.27942', '-46.25304', '150.2516', '0.3836288', '76.55685', '59.53865', '48.123', '1010', '30']
